#K-Path    Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
#Band-index    1
   0.758    -9.833  0.306  0.292  0.000  0.170  0.000  0.000  0.000  0.000  0.000  0.758
   0.780    -9.969  0.260  0.290  0.000  0.186  0.000  0.000  0.000  0.000  0.000  0.738
   0.803    -9.800  0.254  0.298  0.000  0.190  0.000  0.000  0.000  0.000  0.000  0.736
   0.825    -9.754  0.077  0.264  0.000  0.358  0.000  0.000  0.000  0.000  0.000  0.705
   0.847    -9.793  0.076  0.270  0.000  0.358  0.000  0.000  0.000  0.000  0.000  0.700
   0.870    -9.825  0.070  0.274  0.000  0.352  0.000  0.000  0.000  0.000  0.000  0.694
   0.892    -9.847  0.068  0.288  0.000  0.345  0.000  0.000  0.000  0.000  0.000  0.694
   0.914    -9.859  0.058  0.302  0.000  0.332  0.000  0.000  0.000  0.000  0.000  0.692
   0.937    -9.857  0.054  0.316  0.000  0.324  0.000  0.000  0.000  0.000  0.000  0.689
   0.959    -9.839  0.046  0.333  0.000  0.310  0.000  0.000  0.000  0.000  0.000  0.694
   0.981    -9.804  0.050  0.342  0.000  0.292  0.000  0.000  0.000  0.000  0.000  0.690
   1.004    -9.754  0.050  0.327  0.000  0.314  0.000  0.000  0.000  0.000  0.000  0.692
#Band-index   32
   1.004    -9.754  0.050  0.315  0.000  0.326  0.000  0.000  0.000  0.000  0.000  0.690
   0.981    -9.723  0.056  0.372  0.000  0.268  0.000  0.000  0.000  0.000  0.000  0.688
   0.959    -9.640  0.050  0.390  0.000  0.244  0.000  0.000  0.000  0.000  0.000  0.690
   0.937    -9.539  0.058  0.408  0.000  0.232  0.000  0.000  0.000  0.000  0.000  0.698
   0.914    -9.425  0.064  0.424  0.000  0.218  0.000  0.000  0.000  0.000  0.000  0.706
   0.892    -9.299  0.062  0.434  0.000  0.212  0.000  0.000  0.000  0.000  0.000  0.708
   0.870    -9.312  0.238  0.314  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.746
   0.847    -9.485  0.242  0.311  0.000  0.188  0.000  0.000  0.000  0.000  0.000  0.740
   0.825    -9.657  0.250  0.306  0.000  0.185  0.000  0.000  0.000  0.000  0.000  0.740
   0.803    -9.730  0.088  0.254  0.000  0.360  0.000  0.000  0.000  0.000  0.000  0.710
   0.780    -9.679  0.088  0.248  0.000  0.370  0.000  0.000  0.000  0.000  0.000  0.710
   0.758    -9.622  0.086  0.248  0.000  0.374  0.000  0.000  0.000  0.000  0.000  0.712
   0.736    -9.562  0.090  0.246  0.000  0.378  0.000  0.000  0.000  0.000  0.000  0.712
   0.713    -9.498  0.092  0.246  0.000  0.380  0.000  0.000  0.000  0.000  0.000  0.716
   0.691    -9.428  0.128  0.261  0.000  0.334  0.000  0.000  0.000  0.000  0.000  0.728
   0.669    -9.350  0.090  0.246  0.000  0.378  0.000  0.000  0.000  0.000  0.000  0.722
   0.646    -9.276  0.084  0.250  0.000  0.390  0.000  0.000  0.000  0.000  0.000  0.724
   0.624    -9.201  0.086  0.250  0.000  0.396  0.000  0.000  0.000  0.000  0.000  0.724
   0.602    -9.125  0.080  0.252  0.000  0.397  0.000  0.000  0.000  0.000  0.000  0.730
   0.579    -9.047  0.078  0.381  0.000  0.273  0.000  0.000  0.000  0.000  0.000  0.727
   0.579    -9.047  0.078  0.381  0.000  0.273  0.000  0.000  0.000  0.000  0.000  0.727
   0.568    -9.024  0.081  0.254  0.000  0.396  0.000  0.000  0.000  0.000  0.000  0.728
   0.557    -8.985  0.082  0.254  0.000  0.398  0.000  0.000  0.000  0.000  0.000  0.733
   0.546    -8.945  0.076  0.252  0.000  0.404  0.000  0.000  0.000  0.000  0.000  0.736
   0.535    -8.906  0.080  0.253  0.000  0.406  0.000  0.000  0.000  0.000  0.000  0.733
   0.524    -8.871  0.116  0.254  0.000  0.379  0.000  0.000  0.000  0.000  0.000  0.740
   0.513    -8.899  0.240  0.266  0.000  0.258  0.000  0.000  0.000  0.000  0.000  0.765
   0.501    -8.958  0.250  0.267  0.000  0.243  0.000  0.000  0.000  0.000  0.000  0.761
   0.490    -9.021  0.254  0.273  0.000  0.239  0.000  0.000  0.000  0.000  0.000  0.762
   0.479    -9.087  0.258  0.278  0.000  0.230  0.000  0.000  0.000  0.000  0.000  0.760
   0.468    -9.155  0.258  0.286  0.000  0.222  0.000  0.000  0.000  0.000  0.000  0.760
   0.457    -9.225  0.259  0.288  0.000  0.214  0.000  0.000  0.000  0.000  0.000  0.760
   0.446    -9.297  0.259  0.288  0.000  0.212  0.000  0.000  0.000  0.000  0.000  0.760
   0.434    -9.371  0.256  0.290  0.000  0.208  0.000  0.000  0.000  0.000  0.000  0.759
   0.423    -9.447  0.260  0.291  0.000  0.201  0.000  0.000  0.000  0.000  0.000  0.756
   0.412    -9.524  0.262  0.294  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.752
   0.401    -9.602  0.264  0.294  0.000  0.192  0.000  0.000  0.000  0.000  0.000  0.748
   0.390    -9.681  0.264  0.294  0.000  0.190  0.000  0.000  0.000  0.000  0.000  0.746
   0.379    -9.762  0.269  0.298  0.000  0.186  0.000  0.000  0.000  0.000  0.000  0.746
   0.367    -9.836  0.270  0.296  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.749
   0.367    -9.836  0.270  0.296  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.749
   0.348    -9.767  0.264  0.299  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.744
   0.329    -9.688  0.260  0.307  0.000  0.188  0.000  0.000  0.000  0.000  0.000  0.748
   0.309    -9.609  0.254  0.310  0.000  0.190  0.000  0.000  0.000  0.000  0.000  0.748
   0.290    -9.529  0.248  0.310  0.000  0.190  0.000  0.000  0.000  0.000  0.000  0.748
   0.271    -9.449  0.248  0.310  0.000  0.188  0.000  0.000  0.000  0.000  0.000  0.748
   0.251    -9.368  0.240  0.317  0.000  0.188  0.000  0.000  0.000  0.000  0.000  0.748
   0.232    -9.286  0.240  0.322  0.000  0.190  0.000  0.000  0.000  0.000  0.000  0.752
   0.213    -9.203  0.236  0.318  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.746
   0.193    -9.140  0.112  0.264  0.000  0.350  0.000  0.000  0.000  0.000  0.000  0.728
   0.174    -9.231  0.078  0.250  0.000  0.390  0.000  0.000  0.000  0.000  0.000  0.716
   0.155    -9.324  0.075  0.246  0.000  0.390  0.000  0.000  0.000  0.000  0.000  0.708
   0.135    -9.413  0.074  0.248  0.000  0.388  0.000  0.000  0.000  0.000  0.000  0.707
   0.116    -9.496  0.068  0.233  0.000  0.400  0.000  0.000  0.000  0.000  0.000  0.706
   0.097    -9.573  0.064  0.228  0.000  0.409  0.000  0.000  0.000  0.000  0.000  0.698
   0.077    -9.641  0.062  0.219  0.000  0.417  0.000  0.000  0.000  0.000  0.000  0.695
   0.058    -9.697  0.056  0.234  0.000  0.404  0.000  0.000  0.000  0.000  0.000  0.692
   0.039    -9.739  0.050  0.240  0.000  0.404  0.000  0.000  0.000  0.000  0.000  0.687
   0.019    -9.764  0.048  0.249  0.000  0.392  0.000  0.000  0.000  0.000  0.000  0.692
   0.000    -9.754  0.050  0.315  0.000  0.326  0.000  0.000  0.000  0.000  0.000  0.690
#Band-index   33
   0.000    -9.747  0.048  0.402  0.000  0.232  0.000  0.000  0.000  0.000  0.000  0.692
   0.019    -9.673  0.044  0.350  0.000  0.294  0.000  0.000  0.000  0.000  0.000  0.691
   0.039    -9.577  0.044  0.346  0.000  0.295  0.000  0.000  0.000  0.000  0.000  0.688
   0.058    -9.474  0.048  0.342  0.000  0.302  0.000  0.000  0.000  0.000  0.000  0.694
   0.077    -9.365  0.050  0.333  0.000  0.314  0.000  0.000  0.000  0.000  0.000  0.694
   0.097    -9.252  0.054  0.328  0.000  0.319  0.000  0.000  0.000  0.000  0.000  0.698
   0.116    -9.301  0.236  0.128  0.000  0.382  0.000  0.000  0.000  0.000  0.000  0.744
   0.135    -9.412  0.072  0.235  0.000  0.401  0.000  0.000  0.000  0.000  0.000  0.710
   0.155    -9.323  0.074  0.237  0.000  0.398  0.000  0.000  0.000  0.000  0.000  0.712
   0.174    -9.230  0.076  0.240  0.000  0.401  0.000  0.000  0.000  0.000  0.000  0.718
   0.193    -9.137  0.090  0.251  0.000  0.384  0.000  0.000  0.000  0.000  0.000  0.722
   0.213    -9.193  0.236  0.322  0.000  0.193  0.000  0.000  0.000  0.000  0.000  0.746
   0.232    -9.276  0.242  0.319  0.000  0.188  0.000  0.000  0.000  0.000  0.000  0.746
   0.251    -9.358  0.246  0.312  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.748
   0.271    -9.439  0.246  0.312  0.000  0.186  0.000  0.000  0.000  0.000  0.000  0.750
   0.290    -9.520  0.252  0.314  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.752
   0.309    -9.600  0.256  0.311  0.000  0.186  0.000  0.000  0.000  0.000  0.000  0.752
   0.329    -9.679  0.258  0.305  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.746
   0.348    -9.757  0.262  0.299  0.000  0.186  0.000  0.000  0.000  0.000  0.000  0.746
   0.367    -9.834  0.270  0.296  0.000  0.182  0.000  0.000  0.000  0.000  0.000  0.744
   0.367    -9.834  0.270  0.296  0.000  0.182  0.000  0.000  0.000  0.000  0.000  0.744
   0.379    -9.755  0.270  0.296  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.752
   0.390    -9.675  0.267  0.293  0.000  0.188  0.000  0.000  0.000  0.000  0.000  0.751
   0.401    -9.595  0.262  0.294  0.000  0.190  0.000  0.000  0.000  0.000  0.000  0.748
   0.412    -9.517  0.260  0.292  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.748
   0.423    -9.440  0.258  0.292  0.000  0.204  0.000  0.000  0.000  0.000  0.000  0.748
   0.434    -9.365  0.258  0.292  0.000  0.208  0.000  0.000  0.000  0.000  0.000  0.750
   0.446    -9.291  0.260  0.290  0.000  0.214  0.000  0.000  0.000  0.000  0.000  0.758
   0.457    -9.218  0.262  0.288  0.000  0.219  0.000  0.000  0.000  0.000  0.000  0.763
   0.468    -9.148  0.258  0.283  0.000  0.224  0.000  0.000  0.000  0.000  0.000  0.765
   0.479    -9.080  0.256  0.280  0.000  0.230  0.000  0.000  0.000  0.000  0.000  0.766
   0.490    -9.014  0.247  0.276  0.000  0.234  0.000  0.000  0.000  0.000  0.000  0.764
   0.501    -8.951  0.247  0.264  0.000  0.243  0.000  0.000  0.000  0.000  0.000  0.763
   0.513    -8.892  0.246  0.262  0.000  0.256  0.000  0.000  0.000  0.000  0.000  0.770
   0.524    -8.855  0.128  0.250  0.000  0.370  0.000  0.000  0.000  0.000  0.000  0.742
   0.535    -8.888  0.078  0.252  0.000  0.404  0.000  0.000  0.000  0.000  0.000  0.732
   0.546    -8.928  0.076  0.250  0.000  0.406  0.000  0.000  0.000  0.000  0.000  0.734
   0.557    -8.968  0.070  0.250  0.000  0.404  0.000  0.000  0.000  0.000  0.000  0.734
   0.568    -9.008  0.074  0.250  0.000  0.403  0.000  0.000  0.000  0.000  0.000  0.728
   0.579    -9.047  0.080  0.273  0.000  0.382  0.000  0.000  0.000  0.000  0.000  0.730
   0.579    -9.047  0.080  0.273  0.000  0.382  0.000  0.000  0.000  0.000  0.000  0.730
   0.602    -8.900  0.080  0.482  0.000  0.176  0.000  0.000  0.000  0.000  0.000  0.734
   0.624    -8.908  0.258  0.332  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.774
   0.646    -9.064  0.262  0.324  0.000  0.174  0.000  0.000  0.000  0.000  0.000  0.770
   0.669    -9.216  0.266  0.318  0.000  0.178  0.000  0.000  0.000  0.000  0.000  0.764
   0.691    -9.361  0.240  0.294  0.000  0.218  0.000  0.000  0.000  0.000  0.000  0.756
   0.713    -9.467  0.118  0.258  0.000  0.348  0.000  0.000  0.000  0.000  0.000  0.726
   0.736    -9.537  0.094  0.252  0.000  0.369  0.000  0.000  0.000  0.000  0.000  0.712
   0.758    -9.599  0.090  0.254  0.000  0.370  0.000  0.000  0.000  0.000  0.000  0.716
   0.780    -9.655  0.084  0.252  0.000  0.372  0.000  0.000  0.000  0.000  0.000  0.708
   0.803    -9.707  0.084  0.252  0.000  0.366  0.000  0.000  0.000  0.000  0.000  0.710
   0.825    -9.628  0.248  0.302  0.000  0.192  0.000  0.000  0.000  0.000  0.000  0.740
   0.847    -9.456  0.244  0.308  0.000  0.192  0.000  0.000  0.000  0.000  0.000  0.742
   0.870    -9.284  0.236  0.314  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.740
   0.892    -9.238  0.062  0.440  0.000  0.204  0.000  0.000  0.000  0.000  0.000  0.706
   0.914    -9.366  0.058  0.428  0.000  0.216  0.000  0.000  0.000  0.000  0.000  0.704
   0.937    -9.483  0.056  0.412  0.000  0.226  0.000  0.000  0.000  0.000  0.000  0.702
   0.959    -9.588  0.050  0.398  0.000  0.238  0.000  0.000  0.000  0.000  0.000  0.690
   0.981    -9.678  0.048  0.378  0.000  0.254  0.000  0.000  0.000  0.000  0.000  0.694
   1.004    -9.747  0.048  0.402  0.000  0.232  0.000  0.000  0.000  0.000  0.000  0.692
#Band-index   34
   1.004    -9.747  0.048  0.235  0.000  0.403  0.000  0.000  0.000  0.000  0.000  0.689
   0.981    -9.645  0.046  0.240  0.000  0.402  0.000  0.000  0.000  0.000  0.000  0.690
   0.959    -9.522  0.044  0.236  0.000  0.410  0.000  0.000  0.000  0.000  0.000  0.690
   0.937    -9.397  0.044  0.238  0.000  0.414  0.000  0.000  0.000  0.000  0.000  0.694
   0.914    -9.269  0.044  0.238  0.000  0.416  0.000  0.000  0.000  0.000  0.000  0.702
   0.892    -9.140  0.042  0.234  0.000  0.419  0.000  0.000  0.000  0.000  0.000  0.706
   0.870    -9.166  0.066  0.440  0.000  0.204  0.000  0.000  0.000  0.000  0.000  0.712
   0.847    -9.027  0.062  0.456  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.714
   0.825    -8.884  0.066  0.464  0.000  0.192  0.000  0.000  0.000  0.000  0.000  0.722
   0.803    -8.740  0.066  0.470  0.000  0.188  0.000  0.000  0.000  0.000  0.000  0.727
   0.780    -8.596  0.062  0.480  0.000  0.188  0.000  0.000  0.000  0.000  0.000  0.728
   0.758    -8.454  0.060  0.476  0.000  0.186  0.000  0.000  0.000  0.000  0.000  0.730
   0.736    -8.336  0.068  0.233  0.162  0.159  0.000  0.000  0.000  0.000  0.000  0.628
   0.713    -8.329  0.201  0.164  0.006  0.369  0.000  0.000  0.000  0.000  0.000  0.756
   0.691    -8.356  0.182  0.236  0.000  0.340  0.000  0.000  0.000  0.000  0.000  0.760
   0.669    -8.460  0.062  0.492  0.000  0.185  0.000  0.000  0.000  0.000  0.000  0.746
   0.646    -8.601  0.066  0.492  0.000  0.178  0.000  0.000  0.000  0.000  0.000  0.744
   0.624    -8.748  0.070  0.488  0.000  0.176  0.000  0.000  0.000  0.000  0.000  0.742
   0.602    -8.751  0.250  0.340  0.000  0.176  0.000  0.000  0.000  0.000  0.000  0.770
   0.579    -8.596  0.241  0.206  0.000  0.324  0.000  0.000  0.000  0.000  0.000  0.772
   0.579    -8.596  0.241  0.206  0.000  0.324  0.000  0.000  0.000  0.000  0.000  0.772
   0.568    -8.637  0.242  0.230  0.000  0.298  0.000  0.000  0.000  0.000  0.000  0.774
   0.557    -8.682  0.242  0.238  0.000  0.286  0.000  0.000  0.000  0.000  0.000  0.770
   0.546    -8.730  0.246  0.239  0.000  0.280  0.000  0.000  0.000  0.000  0.000  0.770
   0.535    -8.781  0.246  0.252  0.000  0.269  0.000  0.000  0.000  0.000  0.000  0.770
   0.524    -8.830  0.216  0.256  0.000  0.289  0.000  0.000  0.000  0.000  0.000  0.762
   0.513    -8.818  0.082  0.252  0.000  0.404  0.000  0.000  0.000  0.000  0.000  0.744
   0.501    -8.779  0.076  0.256  0.000  0.408  0.000  0.000  0.000  0.000  0.000  0.734
   0.490    -8.738  0.074  0.254  0.000  0.408  0.000  0.000  0.000  0.000  0.000  0.736
   0.479    -8.696  0.070  0.260  0.000  0.412  0.000  0.000  0.000  0.000  0.000  0.740
   0.468    -8.654  0.068  0.259  0.000  0.410  0.000  0.000  0.000  0.000  0.000  0.740
   0.457    -8.611  0.068  0.260  0.000  0.415  0.000  0.000  0.000  0.000  0.000  0.742
   0.446    -8.569  0.064  0.260  0.000  0.414  0.000  0.000  0.000  0.000  0.000  0.742
   0.434    -8.526  0.064  0.264  0.000  0.416  0.000  0.000  0.000  0.000  0.000  0.743
   0.423    -8.483  0.064  0.264  0.000  0.418  0.000  0.000  0.000  0.000  0.000  0.748
   0.412    -8.441  0.062  0.265  0.000  0.420  0.000  0.000  0.000  0.000  0.000  0.748
   0.401    -8.398  0.059  0.263  0.000  0.423  0.000  0.000  0.000  0.000  0.000  0.750
   0.390    -8.357  0.064  0.264  0.000  0.421  0.000  0.000  0.000  0.000  0.000  0.748
   0.379    -8.319  0.056  0.268  0.000  0.424  0.000  0.000  0.000  0.000  0.000  0.751
   0.367    -8.298  0.056  0.264  0.000  0.423  0.000  0.000  0.000  0.000  0.000  0.750
   0.367    -8.298  0.056  0.264  0.000  0.423  0.000  0.000  0.000  0.000  0.000  0.750
   0.348    -8.355  0.056  0.267  0.000  0.421  0.000  0.000  0.000  0.000  0.000  0.744
   0.329    -8.445  0.060  0.276  0.000  0.406  0.000  0.000  0.000  0.000  0.000  0.742
   0.309    -8.542  0.062  0.264  0.000  0.408  0.000  0.000  0.000  0.000  0.000  0.738
   0.290    -8.640  0.066  0.262  0.000  0.406  0.000  0.000  0.000  0.000  0.000  0.736
   0.271    -8.739  0.070  0.261  0.000  0.405  0.000  0.000  0.000  0.000  0.000  0.738
   0.251    -8.838  0.074  0.257  0.000  0.399  0.000  0.000  0.000  0.000  0.000  0.734
   0.232    -8.938  0.078  0.250  0.000  0.398  0.000  0.000  0.000  0.000  0.000  0.729
   0.213    -9.037  0.078  0.249  0.000  0.400  0.000  0.000  0.000  0.000  0.000  0.724
   0.193    -9.113  0.196  0.308  0.000  0.239  0.000  0.000  0.000  0.000  0.000  0.738
   0.174    -9.034  0.228  0.324  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.748
   0.155    -8.950  0.220  0.327  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.748
   0.135    -9.015  0.052  0.319  0.000  0.338  0.000  0.000  0.000  0.000  0.000  0.706
   0.116    -9.135  0.056  0.324  0.000  0.332  0.000  0.000  0.000  0.000  0.000  0.706
   0.097    -9.245  0.048  0.327  0.000  0.325  0.000  0.000  0.000  0.000  0.000  0.702
   0.077    -9.359  0.048  0.330  0.000  0.312  0.000  0.000  0.000  0.000  0.000  0.698
   0.058    -9.468  0.048  0.342  0.000  0.309  0.000  0.000  0.000  0.000  0.000  0.698
   0.039    -9.572  0.048  0.344  0.000  0.302  0.000  0.000  0.000  0.000  0.000  0.696
   0.019    -9.670  0.052  0.352  0.000  0.291  0.000  0.000  0.000  0.000  0.000  0.694
   0.000    -9.747  0.048  0.235  0.000  0.403  0.000  0.000  0.000  0.000  0.000  0.689
#Band-index   35
   0.000    -8.543  0.000  0.000  0.428  0.000  0.000  0.000  0.000  0.000  0.000  0.434
   0.019    -8.542  0.000  0.000  0.428  0.000  0.000  0.000  0.000  0.000  0.000  0.434
   0.039    -8.605  0.210  0.138  0.000  0.400  0.000  0.000  0.000  0.000  0.000  0.744
   0.058    -8.778  0.218  0.132  0.000  0.394  0.000  0.000  0.000  0.000  0.000  0.748
   0.077    -8.952  0.224  0.129  0.000  0.388  0.000  0.000  0.000  0.000  0.000  0.744
   0.097    -9.127  0.226  0.128  0.000  0.384  0.000  0.000  0.000  0.000  0.000  0.744
   0.116    -9.128  0.048  0.322  0.000  0.330  0.000  0.000  0.000  0.000  0.000  0.704
   0.135    -9.007  0.048  0.314  0.000  0.341  0.000  0.000  0.000  0.000  0.000  0.712
   0.155    -8.941  0.226  0.329  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.750
   0.174    -9.025  0.228  0.326  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.753
   0.193    -9.108  0.220  0.320  0.000  0.206  0.000  0.000  0.000  0.000  0.000  0.742
   0.213    -9.035  0.076  0.249  0.000  0.404  0.000  0.000  0.000  0.000  0.000  0.721
   0.232    -8.937  0.076  0.244  0.000  0.400  0.000  0.000  0.000  0.000  0.000  0.726
   0.251    -8.837  0.070  0.246  0.000  0.406  0.000  0.000  0.000  0.000  0.000  0.728
   0.271    -8.737  0.068  0.249  0.000  0.414  0.000  0.000  0.000  0.000  0.000  0.732
   0.290    -8.639  0.068  0.256  0.000  0.414  0.000  0.000  0.000  0.000  0.000  0.732
   0.309    -8.541  0.064  0.256  0.000  0.420  0.000  0.000  0.000  0.000  0.000  0.744
   0.329    -8.445  0.062  0.249  0.000  0.430  0.000  0.000  0.000  0.000  0.000  0.742
   0.348    -8.352  0.056  0.260  0.000  0.428  0.000  0.000  0.000  0.000  0.000  0.740
   0.367    -8.283  0.048  0.265  0.000  0.431  0.000  0.000  0.000  0.000  0.000  0.746
   0.367    -8.283  0.048  0.265  0.000  0.431  0.000  0.000  0.000  0.000  0.000  0.746
   0.379    -8.302  0.054  0.266  0.000  0.432  0.000  0.000  0.000  0.000  0.000  0.745
   0.390    -8.339  0.056  0.262  0.000  0.425  0.000  0.000  0.000  0.000  0.000  0.748
   0.401    -8.381  0.054  0.262  0.000  0.426  0.000  0.000  0.000  0.000  0.000  0.746
   0.412    -8.423  0.061  0.260  0.000  0.422  0.000  0.000  0.000  0.000  0.000  0.746
   0.423    -8.466  0.060  0.261  0.000  0.424  0.000  0.000  0.000  0.000  0.000  0.740
   0.434    -8.508  0.060  0.262  0.000  0.422  0.000  0.000  0.000  0.000  0.000  0.744
   0.446    -8.551  0.060  0.258  0.000  0.422  0.000  0.000  0.000  0.000  0.000  0.742
   0.457    -8.594  0.060  0.258  0.000  0.416  0.000  0.000  0.000  0.000  0.000  0.742
   0.468    -8.636  0.066  0.258  0.000  0.412  0.000  0.000  0.000  0.000  0.000  0.742
   0.479    -8.678  0.074  0.256  0.000  0.410  0.000  0.000  0.000  0.000  0.000  0.740
   0.490    -8.720  0.074  0.252  0.000  0.414  0.000  0.000  0.000  0.000  0.000  0.740
   0.501    -8.762  0.070  0.256  0.000  0.410  0.000  0.000  0.000  0.000  0.000  0.738
   0.513    -8.802  0.074  0.253  0.000  0.406  0.000  0.000  0.000  0.000  0.000  0.732
   0.524    -8.822  0.198  0.258  0.000  0.300  0.000  0.000  0.000  0.000  0.000  0.766
   0.535    -8.775  0.242  0.251  0.000  0.269  0.000  0.000  0.000  0.000  0.000  0.766
   0.546    -8.724  0.244  0.242  0.000  0.280  0.000  0.000  0.000  0.000  0.000  0.768
   0.557    -8.676  0.244  0.238  0.000  0.290  0.000  0.000  0.000  0.000  0.000  0.772
   0.568    -8.632  0.248  0.228  0.000  0.295  0.000  0.000  0.000  0.000  0.000  0.774
   0.579    -8.596  0.241  0.324  0.000  0.206  0.000  0.000  0.000  0.000  0.000  0.771
   0.579    -8.596  0.241  0.324  0.000  0.206  0.000  0.000  0.000  0.000  0.000  0.771
   0.602    -8.523  0.238  0.208  0.000  0.326  0.000  0.000  0.000  0.000  0.000  0.772
   0.624    -8.463  0.237  0.194  0.000  0.343  0.000  0.000  0.000  0.000  0.000  0.768
   0.646    -8.414  0.225  0.181  0.000  0.357  0.000  0.000  0.000  0.000  0.000  0.772
   0.669    -8.373  0.210  0.184  0.000  0.363  0.000  0.000  0.000  0.000  0.000  0.766
   0.691    -8.343  0.214  0.162  0.000  0.384  0.000  0.000  0.000  0.000  0.000  0.770
   0.713    -8.320  0.218  0.156  0.000  0.392  0.000  0.000  0.000  0.000  0.000  0.766
   0.736    -8.312  0.044  0.138  0.261  0.106  0.000  0.000  0.000  0.000  0.000  0.551
   0.758    -8.385  0.064  0.486  0.000  0.190  0.000  0.000  0.000  0.000  0.000  0.738
   0.780    -8.529  0.058  0.481  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.732
   0.803    -8.674  0.064  0.472  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.728
   0.825    -8.819  0.064  0.468  0.000  0.191  0.000  0.000  0.000  0.000  0.000  0.720
   0.847    -8.963  0.066  0.456  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.718
   0.870    -9.103  0.066  0.448  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.716
   0.892    -9.139  0.232  0.321  0.000  0.191  0.000  0.000  0.000  0.000  0.000  0.746
   0.914    -8.965  0.222  0.328  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.752
   0.937    -8.790  0.218  0.334  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.752
   0.959    -8.616  0.212  0.340  0.000  0.204  0.000  0.000  0.000  0.000  0.000  0.754
   0.981    -8.541  0.000  0.000  0.428  0.000  0.000  0.000  0.000  0.000  0.000  0.434
   1.004    -8.543  0.000  0.000  0.428  0.000  0.000  0.000  0.000  0.000  0.000  0.434
#Band-index   36
   1.004    -8.273  0.198  0.312  0.000  0.242  0.000  0.000  0.000  0.000  0.000  0.755
   0.981    -8.442  0.206  0.344  0.000  0.202  0.000  0.000  0.000  0.000  0.000  0.758
   0.959    -8.591  0.206  0.330  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.748
   0.937    -8.764  0.214  0.328  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.750
   0.914    -8.937  0.221  0.322  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.748
   0.892    -9.110  0.230  0.318  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.746
   0.870    -9.009  0.044  0.238  0.000  0.422  0.000  0.000  0.000  0.000  0.000  0.704
   0.847    -8.877  0.038  0.236  0.000  0.428  0.000  0.000  0.000  0.000  0.000  0.712
   0.825    -8.744  0.038  0.236  0.000  0.434  0.000  0.000  0.000  0.000  0.000  0.714
   0.803    -8.610  0.038  0.236  0.000  0.438  0.000  0.000  0.000  0.000  0.000  0.720
   0.780    -8.475  0.034  0.236  0.000  0.434  0.000  0.000  0.000  0.000  0.000  0.714
   0.758    -8.356  0.002  0.032  0.368  0.052  0.000  0.000  0.000  0.000  0.000  0.465
   0.736    -8.305  0.204  0.167  0.000  0.388  0.000  0.000  0.000  0.000  0.000  0.761
   0.713    -8.284  0.000  0.003  0.406  0.016  0.000  0.000  0.000  0.000  0.000  0.438
   0.691    -8.312  0.084  0.442  0.000  0.222  0.000  0.000  0.000  0.000  0.000  0.757
   0.669    -8.372  0.218  0.170  0.000  0.374  0.000  0.000  0.000  0.000  0.000  0.769
   0.646    -8.410  0.228  0.186  0.000  0.360  0.000  0.000  0.000  0.000  0.000  0.770
   0.624    -8.458  0.230  0.196  0.000  0.344  0.000  0.000  0.000  0.000  0.000  0.767
   0.602    -8.518  0.235  0.206  0.000  0.327  0.000  0.000  0.000  0.000  0.000  0.772
   0.579    -8.588  0.240  0.264  0.000  0.264  0.000  0.000  0.000  0.000  0.000  0.768
   0.579    -8.588  0.240  0.264  0.000  0.264  0.000  0.000  0.000  0.000  0.000  0.768
   0.568    -8.513  0.242  0.354  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.766
   0.557    -8.434  0.238  0.360  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.774
   0.546    -8.354  0.232  0.362  0.000  0.182  0.000  0.000  0.000  0.000  0.000  0.774
   0.535    -8.273  0.228  0.368  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.776
   0.524    -8.193  0.218  0.372  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.776
