#K-Path             Spin-Up       Spin-Down
#Band-index    1
  0.524        4.3237        3.9642
  0.535        4.2947        3.9491
  0.546        4.2657        3.9268
  0.557        4.2392        3.9025
  0.568        4.2185        3.8818
  0.579        4.2097        3.8725
  0.579        4.2097        3.8725
  0.602        4.2514        3.9137
  0.624        4.3428        3.9802
  0.646        4.3990        3.9782
  0.669        4.3519        3.9506
  0.691        4.3041        3.9190
  0.713        4.2585        3.9389
  0.736        4.1244        4.1033
  0.758        4.2034        4.1581
  0.780        4.3849        4.0933
  0.803        4.3445        4.1019
  0.825        4.2920        4.1737
  0.847        4.3675        4.2490
  0.870        4.4468        4.2906
  0.892        4.4599        4.2122
  0.914        4.4479        4.1115
  0.937        4.5102        4.1010
  0.959        4.6060        4.1327
  0.981        4.7010        4.1640
  1.004        4.7540        4.1740
#Band-index   90
  1.004        4.7541        4.2732
  0.981        4.7646        4.3059
  0.959        4.7087        4.3514
  0.937        4.6226        4.3714
  0.914        4.5434        4.3649
  0.892        4.4906        4.3320
  0.870        4.4782        4.3079
  0.847        4.4877        4.2742
  0.825        4.5077        4.2786
  0.803        4.5330        4.2964
  0.780        4.3894        4.3207
  0.758        4.2940        4.1965
  0.736        4.2165        4.1080
  0.713        4.3026        4.2990
  0.691        4.4956        4.2903
  0.669        4.5414        4.2187
  0.646        4.4479        4.1247
  0.624        4.4483        4.0463
  0.602        4.4826        4.0378
  0.579        4.4948        4.0403
  0.579        4.4948        4.0403
  0.568        4.4925        4.0397
  0.557        4.4869        4.0387
  0.546        4.4799        4.0387
  0.535        4.4730        4.0426
  0.524        4.4678        4.0548
  0.513        4.4667        4.0769
  0.501        4.4732        4.1060
  0.490        4.4902        4.1386
  0.479        4.5157        4.1723
  0.468        4.5447        4.2050
  0.457        4.5714        4.2329
  0.446        4.5845        4.2447
  0.434        4.5689        4.2281
  0.423        4.5329        4.1982
  0.412        4.4914        4.1687
  0.401        4.4522        4.1443
  0.390        4.4213        4.1415
  0.379        4.3673        4.2113
  0.367        4.3519        4.2718
  0.367        4.3519        4.2718
  0.348        4.3933        4.1781
  0.329        4.4166        4.1942
  0.309        4.4218        4.2307
  0.290        4.4039        4.2151
  0.271        4.3916        4.1722
  0.251        4.3685        4.1199
  0.232        4.3569        4.1041
  0.213        4.3732        4.2532
  0.193        4.4611        4.2591
  0.174        4.5273        4.2542
  0.155        4.5290        4.2545
  0.135        4.5355        4.2666
  0.116        4.5176        4.2381
  0.097        4.5550        4.2173
  0.077        4.5951        4.2598
  0.058        4.6376        4.3026
  0.039        4.6883        4.3271
  0.019        4.7415        4.2992
  0.000        4.7541        4.2732
#Band-index   91
  0.000        4.8220        4.4862
  0.019        4.8032        4.4524
  0.039        4.7389        4.4241
  0.058        4.6629        4.4579
  0.077        4.6137        4.4222
  0.097        4.5794        4.3531
  0.116        4.5543        4.2990
  0.135        4.5718        4.3307
  0.155        4.6171        4.4175
  0.174        4.5999        4.4634
  0.193        4.5322        4.4382
  0.213        4.5232        4.2965
  0.232        4.5098        4.2776
  0.251        4.4944        4.2782
  0.271        4.4790        4.2731
  0.290        4.4631        4.2584
  0.309        4.4440        4.2430
  0.329        4.4365        4.2575
  0.348        4.4140        4.2638
  0.367        4.3611        4.2723
  0.367        4.3611        4.2723
  0.379        4.3841        4.2809
  0.390        4.4380        4.3038
  0.401        4.5026        4.3273
  0.412        4.5638        4.3266
  0.423        4.6111        4.3197
  0.434        4.6251        4.3134
  0.446        4.6217        4.3086
  0.457        4.6158        4.3055
  0.468        4.6110        4.3044
  0.479        4.6083        4.3053
  0.490        4.6080        4.3080
  0.501        4.6100        4.3125
  0.513        4.6141        4.3187
  0.524        4.6203        4.3264
  0.535        4.6284        4.3354
  0.546        4.6382        4.3457
  0.557        4.6497        4.3571
  0.568        4.6625        4.3696
  0.579        4.6767        4.3828
  0.579        4.6767        4.3828
  0.602        4.6613        4.3625
  0.624        4.6717        4.3575
  0.646        4.6903        4.3653
  0.669        4.6895        4.3781
  0.691        4.6113        4.3923
  0.713        4.6166        4.3032
  0.736        4.5830        4.2764
  0.758        4.5408        4.3123
  0.780        4.5350        4.3743
  0.803        4.5615        4.4349
  0.825        4.7019        4.4089
  0.847        4.6712        4.3783
  0.870        4.5686        4.3328
  0.892        4.5306        4.3708
  0.914        4.6168        4.3870
  0.937        4.7058        4.3831
  0.959        4.7856        4.3969
  0.981        4.7891        4.4444
  1.004        4.8220        4.4862
#Band-index   92
  1.004        4.8221        4.4862
  0.981        4.8200        4.4999
  0.959        4.7926        4.5430
  0.937        4.7994        4.4751
  0.914        4.8118        4.4212
  0.892        4.8281        4.4144
  0.870        4.8482        4.3952
  0.847        4.8718        4.4582
  0.825        4.8736        4.5136
  0.803        4.7246        4.5390
  0.780        4.6159        4.4670
  0.758        4.6484        4.4093
  0.736        4.7014        4.4283
  0.713        4.7095        4.4242
  0.691        4.6909        4.4912
  0.669        4.6964        4.5035
  0.646        4.7873        4.4750
  0.624        4.7460        4.4433
  0.602        4.7090        4.4120
  0.579        4.6768        4.3830
  0.579        4.6768        4.3830
  0.568        4.6944        4.3982
  0.557        4.7159        4.4159
  0.546        4.7388        4.4348
  0.535        4.7599        4.4533
  0.524        4.7758        4.4695
  0.513        4.7837        4.4807
  0.501        4.7829        4.4842
  0.490        4.7748        4.4737
  0.479        4.7600        4.4415
  0.468        4.7382        4.3991
  0.457        4.7116        4.3592
  0.446        4.6900        4.3347
  0.434        4.6793        4.3366
  0.423        4.6355        4.3455
  0.412        4.5720        4.3432
  0.401        4.5048        4.3332
  0.390        4.4395        4.3372
  0.379        4.4127        4.3288
  0.367        4.4155        4.2858
  0.367        4.4155        4.2858
  0.348        4.4288        4.3396
  0.329        4.5235        4.3431
  0.309        4.6191        4.3514
  0.290        4.6552        4.3741
  0.271        4.6262        4.4089
  0.251        4.5982        4.4143
  0.232        4.5862        4.4216
  0.213        4.5886        4.4356
  0.193        4.6009        4.4546
  0.174        4.6198        4.4775
  0.155        4.6437        4.5039
  0.135        4.6717        4.5333
  0.116        4.7032        4.5656
  0.097        4.7377        4.5846
  0.077        4.7750        4.5182
  0.058        4.8145        4.4979
  0.039        4.8546        4.5227
  0.019        4.8350        4.4959
  0.000        4.8221        4.4862
#Band-index   93
  0.000        4.8393        4.5754
  0.019        4.8517        4.6212
  0.039        4.8584        4.5743
  0.058        4.8334        4.5620
  0.077        4.7900        4.6093
  0.097        4.7496        4.6002
  0.116        4.7139        4.5901
  0.135        4.6869        4.5594
  0.155        4.6913        4.5392
  0.174        4.6401        4.5444
  0.193        4.6040        4.4782
  0.213        4.6057        4.4569
  0.232        4.6210        4.4485
  0.251        4.6433        4.4375
  0.271        4.6667        4.4170
  0.290        4.6709        4.4345
  0.309        4.6248        4.4668
  0.329        4.5272        4.4786
  0.348        4.4536        4.4015
  0.367        4.4498        4.3144
  0.367        4.4498        4.3144
  0.379        4.4755        4.3627
  0.390        4.5200        4.4275
  0.401        4.5686        4.4761
  0.412        4.6184        4.4780
  0.423        4.6680        4.4725
  0.434        4.7162        4.4749
  0.446        4.7620        4.4823
  0.457        4.8057        4.4910
  0.468        4.8496        4.4999
  0.479        4.8957        4.5101
  0.490        4.9381        4.5292
  0.501        4.9404        4.5627
  0.513        4.9208        4.5918
  0.524        4.9057        4.6034
  0.535        4.8981        4.6070
  0.546        4.8963        4.6095
  0.557        4.8974        4.6120
  0.568        4.8991        4.6140
  0.579        4.8999        4.6148
  0.579        4.8999        4.6148
  0.602        4.8953        4.6106
  0.624        4.8829        4.5978
  0.646        4.8751        4.5816
  0.669        4.8326        4.5726
  0.691        4.8815        4.5242
  0.713        4.9214        4.5273
  0.736        4.9010        4.5147
  0.758        4.9377        4.4922
  0.780        4.9603        4.5282
  0.803        4.9278        4.5441
  0.825        4.8915        4.5511
  0.847        4.8745        4.4850
  0.870        4.8504        4.4592
  0.892        4.8299        4.4362
  0.914        4.8134        4.4987
  0.937        4.8009        4.5856
  0.959        4.8029        4.5562
  0.981        4.8709        4.6325
  1.004        4.8393        4.5754
#Band-index   94
  1.004        4.8929        4.6860
  0.981        4.8799        4.6353
  0.959        4.9477        4.6707
  0.937        4.9771        4.6180
  0.914        4.9920        4.7100
  0.892        5.0094        4.8089
  0.870        5.0308        4.8760
  0.847        4.9697        4.8538
  0.825        4.9022        4.7864
  0.803        4.9293        4.7041
  0.780        4.9652        4.5740
  0.758        4.9971        4.5665
  0.736        4.9830        4.5283
  0.713        4.9329        4.5412
  0.691        4.9378        4.5732
  0.669        4.8934        4.6855
  0.646        4.8843        4.8259
  0.624        5.0794        4.8719
  0.602        5.1348        4.9078
  0.579        5.1589        4.9237
  0.579        5.1589        4.9237
  0.568        5.1423        4.9139
  0.557        5.1264        4.8828
  0.546        5.1114        4.8286
  0.535        5.0972        4.7731
  0.524        5.0839        4.7225
  0.513        5.0714        4.6869
  0.501        5.0220        4.6793
  0.490        4.9984        4.6929
  0.479        4.9715        4.7170
  0.468        4.9098        4.7459
  0.457        4.8474        4.7679
  0.446        4.7859        4.7387
  0.434        4.7289        4.7014
  0.423        4.6891        4.6371
  0.412        4.6828        4.5706
  0.401        4.6898        4.5033
  0.390        4.6983        4.4369
  0.379        4.7046        4.3809
  0.367        4.7069        4.3648
  0.367        4.7069        4.3648
  0.348        4.6936        4.4133
  0.329        4.6749        4.5194
  0.309        4.6844        4.5311
  0.290        4.7297        4.5142
  0.271        4.7536        4.5032
  0.251        4.8068        4.5153
  0.232        4.8693        4.5596
  0.213        4.9351        4.6186
  0.193        4.9384        4.6752
  0.174        4.8529        4.6991
  0.155        4.8766        4.7867
