     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
   -12.03775     0.00080     0.99023     0.99029     0.99020     0.00000     0.00000     0.00000     0.00000     0.00000     2.97152
   -11.91275     0.00080     0.99023     0.99030     0.99020     0.00000     0.00000     0.00000     0.00000     0.00000     2.97153
   -11.78775     0.00081     0.99023     0.99030     0.99021     0.00000     0.00000     0.00000     0.00000     0.00000     2.97155
   -11.66275     0.00081     0.99023     0.99031     0.99021     0.00000     0.00000     0.00000     0.00000     0.00000     2.97156
   -11.53775     0.00081     0.99024     0.99031     0.99021     0.00000     0.00000     0.00000     0.00000     0.00000     2.97157
   -11.41275     0.00082     0.99024     0.99032     0.99021     0.00000     0.00000     0.00000     0.00000     0.00000     2.97159
   -11.28775     0.00082     0.99024     0.99033     0.99022     0.00000     0.00000     0.00000     0.00000     0.00000     2.97160
   -11.16375     0.00082     0.99024     0.99033     0.99022     0.00000     0.00000     0.00000     0.00000     0.00000     2.97162
   -11.03875     0.00083     0.99025     0.99034     0.99022     0.00000     0.00000     0.00000     0.00000     0.00000     2.97164
   -10.91375     0.00084     0.99025     0.99035     0.99022     0.00000     0.00000     0.00000     0.00000     0.00000     2.97166
   -10.78875     0.00084     0.99025     0.99036     0.99023     0.00000     0.00000     0.00000     0.00000     0.00000     2.97168
   -10.66375     0.00085     0.99025     0.99037     0.99023     0.00000     0.00000     0.00000     0.00000     0.00000     2.97171
   -10.53875     0.00086     0.99026     0.99038     0.99023     0.00000     0.00000     0.00000     0.00000     0.00000     2.97173
   -10.41375     0.00086     0.99026     0.99039     0.99023     0.00000     0.00000     0.00000     0.00000     0.00000     2.97175
   -10.28975     0.00087     0.99026     0.99040     0.99024     0.00000     0.00000     0.00000     0.00000     0.00000     2.97176
   -10.16475     0.00087     0.99026     0.99041     0.99024     0.00000     0.00000     0.00000     0.00000     0.00000     2.97178
   -10.03975     0.00088     0.99027     0.99042     0.99024     0.00000     0.00000     0.00000     0.00000     0.00000     2.97180
    -9.91475     0.00089     0.99027     0.99043     0.99024     0.00000     0.00000     0.00000     0.00000     0.00000     2.97182
    -9.78975     0.00089     0.99027     0.99043     0.99025     0.00000     0.00000     0.00000     0.00000     0.00000     2.97184
    -9.66475     0.00090     0.99027     0.99044     0.99025     0.00000     0.00000     0.00000     0.00000     0.00000     2.97186
    -9.53975     0.00090     0.99028     0.99045     0.99025     0.00000     0.00000     0.00000     0.00000     0.00000     2.97188
    -9.41475     0.00091     0.99028     0.99046     0.99025     0.00000     0.00000     0.00000     0.00000     0.00000     2.97190
    -9.29075     0.00091     0.99028     0.99047     0.99026     0.00000     0.00000     0.00000     0.00000     0.00000     2.97191
    -9.16575     0.00092     0.99028     0.99047     0.99026     0.00000     0.00000     0.00000     0.00000     0.00000     2.97193
    -9.04075     0.00092     0.99029     0.99048     0.99026     0.00000     0.00000     0.00000     0.00000     0.00000     2.97195
    -8.91575     0.00093     0.99029     0.99049     0.99026     0.00000     0.00000     0.00000     0.00000     0.00000     2.97196
    -8.79075     0.00093     0.99029     0.99049     0.99027     0.00000     0.00000     0.00000     0.00000     0.00000     2.97198
    -8.66575     0.00094     0.99029     0.99050     0.99027     0.00000     0.00000     0.00000     0.00000     0.00000     2.97200
    -8.54075     0.00096     0.99030     0.99051     0.99027     0.00000     0.00000     0.00000     0.00000     0.00000     2.97204
    -8.41675     0.00113     0.99030     0.99060     0.99027     0.00000     0.00000     0.00000     0.00000     0.00000     2.97230
    -8.29175     0.00158     0.99030     0.99080     0.99028     0.00000     0.00000     0.00000     0.00000     0.00000     2.97296
    -8.16675     0.00230     0.99031     0.99112     0.99028     0.00000     0.00000     0.00000     0.00000     0.00000     2.97401
    -8.04175     0.00309     0.99031     0.99147     0.99029     0.00000     0.00000     0.00000     0.00000     0.00000     2.97517
    -7.91675     0.00355     0.99032     0.99168     0.99030     0.00000     0.00000     0.00000     0.00000     0.00000     2.97586
    -7.79175     0.00374     0.99034     0.99177     0.99031     0.00000     0.00000     0.00000     0.00000     0.00000     2.97616
    -7.66675     0.00396     0.99036     0.99187     0.99034     0.00000     0.00000     0.00000     0.00000     0.00000     2.97652
    -7.54275     0.00423     0.99039     0.99199     0.99036     0.00000     0.00000     0.00000     0.00000     0.00000     2.97696
    -7.41775     0.00450     0.99041     0.99211     0.99039     0.00000     0.00000     0.00000     0.00000     0.00000     2.97741
    -7.29275     0.00477     0.99044     0.99223     0.99041     0.00000     0.00000     0.00000     0.00000     0.00000     2.97785
    -7.16775     0.00503     0.99047     0.99235     0.99044     0.00000     0.00000     0.00000     0.00000     0.00000     2.97830
    -7.04275     0.00529     0.99050     0.99247     0.99047     0.00000     0.00000     0.00000     0.00000     0.00000     2.97873
    -6.91775     0.00553     0.99053     0.99258     0.99051     0.00000     0.00000     0.00000     0.00000     0.00000     2.97914
    -6.79275     0.00574     0.99057     0.99267     0.99054     0.00000     0.00000     0.00000     0.00000     0.00000     2.97953
    -6.66875     0.00596     0.99061     0.99277     0.99058     0.00000     0.00000     0.00000     0.00000     0.00000     2.97991
    -6.54375     0.00617     0.99065     0.99286     0.99062     0.00000     0.00000     0.00000     0.00000     0.00000     2.98030
    -6.41875     0.00638     0.99069     0.99296     0.99066     0.00000     0.00000     0.00000     0.00000     0.00000     2.98069
    -6.29375     0.00659     0.99073     0.99305     0.99071     0.00000     0.00000     0.00000     0.00000     0.00000     2.98107
    -6.16875     0.00678     0.99077     0.99314     0.99075     0.00000     0.00000     0.00000     0.00000     0.00000     2.98144
    -6.04375     0.00698     0.99082     0.99322     0.99080     0.00000     0.00000     0.00000     0.00000     0.00000     2.98182
    -5.91875     0.00716     0.99087     0.99331     0.99084     0.00000     0.00000     0.00000     0.00000     0.00000     2.98218
    -5.79475     0.00734     0.99092     0.99339     0.99089     0.00000     0.00000     0.00000     0.00000     0.00000     2.98254
    -5.66975     0.00752     0.99097     0.99346     0.99095     0.00000     0.00000     0.00000     0.00000     0.00000     2.98290
    -5.54475     0.00768     0.99103     0.99353     0.99100     0.00000     0.00000     0.00000     0.00000     0.00000     2.98324
    -5.41975     0.00783     0.99109     0.99360     0.99106     0.00000     0.00000     0.00000     0.00000     0.00000     2.98359
    -5.29475     0.00800     0.99114     0.99368     0.99112     0.00000     0.00000     0.00000     0.00000     0.00000     2.98394
    -5.16975     0.00816     0.99120     0.99375     0.99118     0.00000     0.00000     0.00000     0.00000     0.00000     2.98429
    -5.04475     0.00832     0.99126     0.99382     0.99124     0.00000     0.00000     0.00000     0.00000     0.00000     2.98464
    -4.92075     0.00847     0.99132     0.99389     0.99130     0.00000     0.00000     0.00000     0.00000     0.00000     2.98498
    -4.79575     0.00861     0.99139     0.99395     0.99137     0.00000     0.00000     0.00000     0.00000     0.00000     2.98531
    -4.67075     0.00874     0.99146     0.99401     0.99144     0.00000     0.00000     0.00000     0.00000     0.00000     2.98564
    -4.54575     0.00887     0.99153     0.99406     0.99150     0.00000     0.00000     0.00000     0.00000     0.00000     2.98596
    -4.42075     0.00901     0.99159     0.99413     0.99157     0.00000     0.00000     0.00000     0.00000     0.00000     2.98630
    -4.29575     0.00914     0.99166     0.99418     0.99164     0.00000     0.00000     0.00000     0.00000     0.00000     2.98663
    -4.17075     0.00927     0.99173     0.99424     0.99171     0.00000     0.00000     0.00000     0.00000     0.00000     2.98695
    -4.04575     0.00939     0.99181     0.99429     0.99179     0.00000     0.00000     0.00000     0.00000     0.00000     2.98728
    -3.92175     0.00950     0.99189     0.99434     0.99187     0.00000     0.00000     0.00000     0.00000     0.00000     2.98760
    -3.79675     0.00960     0.99198     0.99439     0.99196     0.00000     0.00000     0.00000     0.00000     0.00000     2.98793
    -3.67175     0.00968     0.99209     0.99442     0.99206     0.00000     0.00000     0.00000     0.00000     0.00000     2.98826
    -3.54675     0.00975     0.99220     0.99445     0.99218     0.00000     0.00000     0.00000     0.00000     0.00000     2.98859
    -3.42175     0.00982     0.99232     0.99448     0.99230     0.00000     0.00000     0.00000     0.00000     0.00000     2.98892
    -3.29675     0.00989     0.99242     0.99452     0.99240     0.00000     0.00000     0.00000     0.00000     0.00000     2.98923
