     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -3.55393     0.00798     0.99063     0.99605     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98473
    -3.43493     0.00799     0.99064     0.99605     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98474
    -3.31493     0.00799     0.99064     0.99605     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98475
    -3.19593     0.00799     0.99064     0.99605     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98475
    -3.07693     0.00800     0.99064     0.99605     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98476
    -2.95793     0.00800     0.99064     0.99605     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98476
    -2.83893     0.00800     0.99064     0.99605     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98477
    -2.71993     0.00800     0.99064     0.99605     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98477
    -2.60093     0.00800     0.99064     0.99606     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98477
    -2.48193     0.00801     0.99064     0.99606     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98478
    -2.36293     0.00801     0.99064     0.99606     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98478
    -2.24393     0.00801     0.99064     0.99606     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98478
    -2.12493     0.00801     0.99064     0.99606     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98478
    -2.00493     0.00801     0.99064     0.99606     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     2.98478
    -1.88593     0.00801     0.99064     0.99606     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     2.98478
    -1.76693     0.00801     0.99064     0.99606     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     2.98479
    -1.64793     0.00801     0.99064     0.99606     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     2.98479
    -1.52893     0.00801     0.99064     0.99606     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     2.98479
    -1.40993     0.00801     0.99064     0.99606     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     2.98479
    -1.29093     0.00801     0.99064     0.99606     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     2.98479
    -1.17193     0.00801     0.99064     0.99606     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     2.98479
    -1.05293     0.00801     0.99064     0.99606     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     2.98479
    -0.93393     0.00801     0.99064     0.99606     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     2.98479
    -0.81493     0.00801     0.99064     0.99606     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     2.98479
    -0.69493     0.00801     0.99064     0.99606     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     2.98479
    -0.57593     0.00801     0.99064     0.99606     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     2.98479
    -0.45693     0.00801     0.99064     0.99606     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     2.98479
    -0.33793     0.00802     0.99064     0.99606     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     2.98479
    -0.21893     0.00816     0.99064     0.99607     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     2.98494
    -0.09993     0.01423     0.99064     0.99643     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     2.99138
     0.01907     0.04612     0.99064     0.99837     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     3.02521
     0.13807     0.08537     0.99064     1.00076     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     3.06685
     0.25707     0.09938     0.99064     1.00161     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     3.08172
     0.37607     0.10012     0.99064     1.00166     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     3.08250
     0.49507     0.10013     0.99064     1.00166     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     3.08252
     0.61507     0.10014     0.99064     1.00167     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     3.08253
     0.73407     0.10014     0.99065     1.00167     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     3.08254
     0.85307     0.10015     0.99065     1.00168     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     3.08255
     0.97207     0.10015     0.99065     1.00169     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     3.08257
     1.09107     0.10016     0.99065     1.00172     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     3.08261
